,index,Ticker,Stock Price,4 Week Change,4 Week Percentile,12 Week Change,12 Week Percentile,26 Week Change,26 Week Percentile,52 Week Change,52 Week Percentile,HQM Score
240,240,IDXX,551.7,-0.2711671842745513,0.6314741035856574,0.04810793192428041,0.9183266932270917,0.3523538056811595,0.952191235059761,0.9333095799710145,0.9641434262948207,0.8665338645418327
331,331,NEM,57.3,-0.13575881468707665,0.8745019920318725,0.38544701670837456,0.9940239043824701,0.35550933506414323,0.9541832669322708,0.17817047747797904,0.6314741035856574,0.8635458167330677
424,424,SNPS,270.9,-0.26341241934355525,0.647410358565737,0.01773278287032696,0.896414342629482,0.3784498436190604,0.9581673306772909,0.7285917214281196,0.948207171314741,0.8625498007968128
81,81,CDNS,139.5,-0.2942705101554109,0.5856573705179283,0.06340128850232321,0.9322709163346613,0.4457580487781669,0.9681274900398407,0.8144731901672896,0.9561752988047809,0.8605577689243028
255,255,IPGP,232.1,-0.15766303843910826,0.848605577689243,0.03655859539846812,0.9063745019920318,0.07716341841947233,0.7290836653386453,0.6650813209971863,0.9402390438247012,0.8560756972111554
146,146,DG,202.8,-0.10251608442871518,0.9203187250996017,0.09515479803901584,0.9462151394422311,0.1966452207617131,0.8665338645418327,0.21378150514658445,0.6852589641434262,0.8545816733067729
118,118,CAG,34.7,-0.08768403632771544,0.9402390438247012,0.13219554154052876,0.9641434262948207,0.28045513373942155,0.9203187250996017,0.14123157402546005,0.5876494023904383,0.8530876494023905
275,275,KR,33.8,0.13868364894358956,0.99203187250996,0.10073868446875762,0.950199203187251,0.2108798032856225,0.8725099601593626,0.1423774235512205,0.5916334661354582,0.851593625498008
371,371,POOL,330.4,-0.19344148510040318,0.8107569721115537,-0.06308899045217552,0.7868525896414343,0.4404613687403964,0.9661354581673307,0.40327922461683935,0.8386454183266931,0.850597609561753
109,109,CTXS,132.0,0.0914108918045678,0.9900398406374502,0.22154384821760767,0.9860557768924303,0.1942795301181149,0.8645418326693227,0.11198467051282075,0.5338645418326693,0.8436254980079682
11,11,A,127.6,-0.18342416721636182,0.8187250996015937,-0.03201324478869091,0.8346613545816733,0.15722080521686332,0.8346613545816733,0.5042685351598047,0.8824701195219123,0.8426294820717132
346,346,NVDA,593.1,-0.34298672075141845,0.48406374501992033,0.040557138058275426,0.9123505976095617,0.6482344588226245,0.9940239043824701,0.9341107027821314,0.9661354581673307,0.8391434262948207
87,87,CTLT,118.2,-0.3715986183270126,0.41633466135458164,0.19370754000225898,0.9820717131474104,0.5044217726574044,0.9780876494023905,1.0066326427671555,0.9780876494023905,0.8386454183266933
495,495,XLNX,137.5,-0.1712885298652259,0.8326693227091633,-0.059026651049307266,0.7928286852589642,0.14121840044421957,0.8207171314741036,0.5448268771526444,0.900398406374502,0.8366533864541833
350,350,ODFL,211.7,-0.2512404611017986,0.6832669322709164,-0.015483797828340038,0.8625498007968128,0.3213052065143512,0.948207171314741,0.43301439069741127,0.852589641434263,0.8366533864541833
383,383,QRVO,171.1,-0.28101616385980666,0.6075697211155379,-0.027077590253125228,0.844621513944223,0.29913357240172384,0.9362549800796813,0.7663450541750128,0.952191235059761,0.8351593625498008
79,79,CHRW,91.2,-0.13325315773013582,0.8764940239043824,-0.035284675226095505,0.8286852589641434,0.29617754280266756,0.9322709163346613,0.2133119373104824,0.6812749003984063,0.8296812749003983
476,476,WMT,137.6,0.04154982826245583,0.9780876494023905,0.04868719184870293,0.9203187250996017,0.11589768975014948,0.7788844621513944,0.17546090125000455,0.6294820717131474,0.8266932270916335
184,184,FAST,47.2,-0.14274729957661944,0.8605577689243027,-0.008713484074812254,0.8685258964143426,0.22706305757074177,0.8784860557768924,0.21040489462216655,0.6733067729083665,0.820219123505976
243,243,ILMN,485.7,-0.30373426446855323,0.5697211155378487,0.07498502103454044,0.9402390438247012,0.1611196333583973,0.8426294820717132,0.6183852213093266,0.9262948207171314,0.8197211155378487
498,498,ZBRA,477.6,-0.23586848925541612,0.7250996015936255,-0.08631343458668057,0.7470119521912351,0.13459959320792778,0.8087649402390439,1.0226598548629657,0.9800796812749004,0.8152390438247012
209,209,GIS,58.0,0.06687601811294054,0.9860557768924303,0.14927023567189376,0.9741035856573705,0.1847403655639892,0.852589641434263,0.04378346360833144,0.44223107569721115,0.8137450199203188
363,363,PKI,142.6,-0.2795284134834048,0.6115537848605578,-0.014255110263146232,0.8645418326693227,0.23494102306497544,0.8824701195219123,0.4661306410702805,0.8665338645418327,0.8062749003984064
7,7,AMD,88.6,-0.3169198774367819,0.5358565737051793,-0.04819280800016679,0.8067729083665338,0.4506722746113082,0.9701195219123505,0.5641697418375171,0.9063745019920318,0.8047808764940239
139,139,DXCM,410.8,-0.36808701368191427,0.4223107569721115,0.3323525661357086,0.99203187250996,0.3976066738171274,0.9621513944223108,0.3848798020468395,0.8286852589641434,0.8012948207171314
129,129,CMI,241.6,-0.26118953549439866,0.655378486055777,-0.06947104445647227,0.7749003984063745,0.2632838755718394,0.902390438247012,0.4765438111328537,0.8685258964143426,0.8002988047808766
269,269,KEYS,148.0,-0.12654884420405832,0.8904382470119522,0.00243751641276807,0.8764940239043824,-0.022039388473725118,0.5677290836653386,0.44413979040783785,0.8625498007968128,0.7993027888446215
434,434,TER,136.5,-0.31978198968407856,0.5278884462151394,-0.0957431147214164,0.7290836653386453,0.3122698061398814,0.944223107569721,1.1003092888469241,0.9820717131474104,0.795816733067729
179,179,EXPD,94.2,-0.19504440151864072,0.8087649402390439,-0.03299321350860756,0.8326693227091633,0.1546309524339052,0.8306772908366534,0.23810786975015377,0.7091633466135459,0.7953187250996017
315,315,MSFT,243.7,-0.23869431032167485,0.7191235059760956,-0.021093153824266107,0.8545816733067728,0.15871383018693547,0.8386454183266931,0.30663704377630957,0.7689243027888446,0.7953187250996016
43,43,AOS,58.1,-0.13679245485106187,0.8685258964143426,-0.09523813196024798,0.7310756972111554,0.1165767873617333,0.7808764940239044,0.33962261402555866,0.7908366533864541,0.7928286852589641
6,6,ADBE,488.3,-0.222582879474005,0.750996015936255,-0.062196478092950896,0.7888446215139442,0.2568608785432414,0.900398406374502,0.26430231665756815,0.7310756972111554,0.7928286852589641
327,327,NDAQ,144.8,-0.20019214426239734,0.8007968127490039,-0.04375923312355441,0.8167330677290836,0.14927071609888906,0.8247011952191236,0.2615075148104816,0.7290836653386453,0.7928286852589641
355,355,PKG,132.6,-0.08143289423896019,0.9422310756972112,-0.058123130423000276,0.7948207171314741,0.006256334572436329,0.6254980079681275,0.3529768304291977,0.802788844621514,0.7913346613545817
232,232,HRL,47.4,0.06018013951084738,0.9840637450199203,0.04502532630617986,0.9163346613545816,0.1561607907089288,0.8326693227091633,0.03448275284246481,0.43227091633466136,0.7913346613545816
17,17,ALXN,157.5,-0.19543593462649114,0.8067729083665338,-0.015798739341894415,0.8605577689243027,-0.0010727580394911565,0.6075697211155379,0.5165788289288722,0.8904382470119522,0.7913346613545816
77,77,BR,149.2,-0.16872628267391365,0.8366533864541833,-0.053633173950764945,0.8007968127490039,0.1399736220812207,0.8187250996015937,0.23199865439049414,0.7071713147410358,0.7908366533864541
260,260,JBHT,146.9,-0.22999273486806093,0.7330677290836654,-0.10249178553019679,0.7191235059760956,0.2880138783377994,0.9243027888446216,0.332848297370433,0.7848605577689243,0.7903386454183268
447,447,TYL,470.9,-0.2043931576551256,0.7888446215139442,-0.0003590947925318877,0.8725099601593626,0.01753646542776528,0.6414342629482072,0.4181230538948132,0.844621513944223,0.7868525896414342
321,321,MNST,92.6,-0.20610798042236717,0.7848605577689243,-0.07684664126208389,0.7589641434262948,0.18877841800389683,0.8585657370517928,0.2734374940734019,0.7390438247011951,0.7853585657370518
102,102,CHD,83.5,-0.0908137927779995,0.9342629482071714,-0.04599652233170141,0.8127490039840637,0.26628227420950634,0.9083665338645419,0.06735682812336284,0.47808764940239046,0.7833665338645419
326,326,MSCI,437.5,-0.3017002895048309,0.5717131474103586,0.06322463360834348,0.9302788844621515,0.13142270959029456,0.8067729083665338,0.34583946013737893,0.7988047808764941,0.7768924302788844
385,385,QCOM,143.9,-0.31608362812283297,0.5418326693227091,-0.10729851730346997,0.7071713147410358,0.2955180739987305,0.9282868525896414,0.6199843574816841,0.9282868525896414,0.776394422310757
197,197,FTNT,167.6,-0.35152545217740333,0.46015936254980083,0.16999997931011654,0.9780876494023905,0.1276270979541843,0.8007968127490039,0.4570338362354343,0.8645418326693227,0.7758964143426295
169,169,EQIX,685.5,-0.1175989732681855,0.898406374501992,0.016764593642117243,0.8944223107569721,0.1913662352156436,0.8625498007968128,0.049090756081347074,0.448207171314741,0.7758964143426295
304,304,MKC,86.4,-0.13916866750248655,0.8625498007968128,0.07135446689099871,0.9362549800796813,0.2381126415848054,0.8844621513944223,0.026918168911803306,0.4203187250996016,0.7758964143426295
37,37,AMGN,232.5,-0.0776987240220558,0.944223107569721,0.0713063670721733,0.9342629482071714,0.060457405111508884,0.7171314741035856,0.04299092049157013,0.4402390438247012,0.7589641434262948
252,252,INTU,415.3,-0.25285481801700166,0.6792828685258964,-0.06961227559590527,0.7729083665338645,0.10582925878469444,0.7649402390438247,0.3655225715001228,0.8147410358565738,0.7579681274900398
82,82,CPB,47.1,0.05739417191946626,0.9820717131474104,0.10955172514364045,0.9541832669322708,0.10368656837469052,0.7629482071713147,-0.029744489604470882,0.3306772908366534,0.7574701195219123
348,348,ORLY,458.5,-0.2567437454717483,0.6653386454183267,0.008654318262868808,0.8884462151394422,0.17392077600121952,0.8466135458167331,0.16506405231867338,0.6215139442231076,0.7554780876494024
134,134,DVA,100.1,-0.11104549741803808,0.9083665338645419,-0.07690492638963808,0.7569721115537849,0.03449495707395375,0.6733067729083665,0.20578851571100953,0.6633466135458167,0.7504980079681275
365,365,PFE,34.5,-0.0973500674825585,0.9302788844621515,0.057740598256377194,0.9262948207171314,0.08340303652447216,0.7390438247011951,0.012545565026516372,0.40637450199203184,0.7504980079681275
302,302,MAS,53.9,-0.2596916413935979,0.6613545816733069,-0.08832603527435319,0.7410358565737052,0.3011012711343884,0.9382470119521912,0.20264309777606518,0.6593625498007968,0.75
141,141,DLR,137.9,0.007630178010618908,0.9701195219123505,-0.026265603454867403,0.8466135458167331,0.12142335055908403,0.7848605577689243,0.0011004687683493092,0.3904382470119522,0.74800796812749
262,262,JNJ,165.7,-0.09038207754019714,0.9382470119521912,-0.004920103468106795,0.8705179282868527,0.025476841030501535,0.6633466135458167,0.09847004846776536,0.5199203187250996,0.74800796812749
426,426,TMUS,123.0,-0.25306532970025913,0.6752988047808764,-0.04613061646121231,0.8107569721115537,0.15839198126864792,0.8366533864541833,0.2070351605439306,0.6653386454183267,0.7470119521912351
261,261,SJM,116.6,0.07507238816063685,0.9880478087649402,0.03174748746145969,0.902390438247012,0.021979019164575758,0.655378486055777,0.028943602101119844,0.42828685258964144,0.7435258964143426
183,183,FB,269.3,-0.31512719983303367,0.5478087649402391,-0.03621029082933132,0.8266932270916335,0.26474980115859564,0.9043824701195219,0.21893930155023408,0.6932270916334662,0.7430278884462151
182,182,FFIV,199.0,-0.31840422362342985,0.5298804780876494,0.03214142881065986,0.9043824701195219,0.025141107899446596,0.6613545816733069,0.49649972468712306,0.8764940239043824,0.7430278884462151
376,376,PGR,88.1,-0.10749622965950853,0.9163346613545816,-0.08782779311919939,0.7430278884462151,0.13805052161882095,0.8167330677290836,0.0769421264531619,0.4940239043824701,0.7425298804780877
54,54,ADSK,300.7,-0.31378522000911824,0.5517928286852589,-0.13935260708820854,0.6673306772908367,0.21836747124718286,0.8764940239043824,0.47771808488056805,0.8705179282868527,0.7415338645418327
384,384,PWR,75.8,-0.3110096116440591,0.5577689243027888,-0.21588023127401604,0.5079681274900398,0.29122282826429524,0.9262948207171314,0.9596652356228873,0.9681274900398407,0.7400398406374502
126,126,COST,356.9,-0.051160168042553605,0.9641434262948207,-0.07510490417915122,0.7609561752988049,0.06186749920170088,0.7191235059760956,0.09469885124968301,0.5119521912350598,0.7390438247011952
412,412,SWKS,187.9,-0.3863829917096077,0.3844621513944223,-0.07787235341173537,0.7529880478087649,0.21063829787234042,0.8705179282868527,0.6354893461186835,0.9322709163346613,0.7350597609561753
100,100,CMG,1456.3,-0.49847456528598033,0.19123505976095617,0.004948269911732977,0.8804780876494024,0.3386840781476855,0.950199203187251,0.5880830142321486,0.9183266932270917,0.7350597609561753
244,244,INCY,81.5,-0.19173608506503328,0.8127490039840637,0.1457050341562209,0.9721115537848606,0.1361605017463175,0.8127490039840637,-0.026942078264852364,0.33665338645418325,0.7335657370517928
305,305,MXIM,94.5,-0.28319718434648183,0.599601593625498,-0.14512255852960315,0.6533864541832669,0.10683963056768292,0.7689243027888446,0.5721608368747957,0.9083665338645419,0.7325697211155379
247,247,ICE,113.8,-0.2639428368350473,0.6434262948207171,-0.02058606347358219,0.8585657370517928,0.11133282823284678,0.7749003984063745,0.19052620065203638,0.6454183266932272,0.7305776892430279
40,40,ANSS,389.8,-0.24607167385943376,0.695219123505976,-0.14240526726650735,0.6593625498007968,0.10621730546652029,0.7669322709163346,0.3447044755137477,0.7948207171314741,0.7290836653386454
216,216,GWW,375.7,-0.23977571660836208,0.7111553784860558,-0.1072223359278208,0.7091633466135459,0.12526988960896607,0.7928286852589642,0.2227270728943152,0.697211155378486,0.727589641434263
354,354,PCAR,94.8,-0.26198041667563027,0.651394422310757,-0.11821551756614035,0.697211155378486,0.15038390882540353,0.8286852589641434,0.26012710203502026,0.7270916334661355,0.7260956175298805
33,33,AWK,160.1,-0.052585586745991626,0.9621513944223108,-0.1531682879916889,0.6454183266932272,0.04792426573052757,0.7011952191235059,0.1410050996361118,0.5856573705179283,0.723605577689243
436,436,TXN,176.5,-0.23937020558685,0.7171314741035856,-0.16064503347137854,0.6354581673306773,0.072640168579035,0.7270916334661355,0.3565832847610114,0.8067729083665338,0.721613545816733
135,135,DE,300.2,-0.311282651972541,0.555776892430279,-0.23536150484434112,0.46613545816733065,0.23861781118318415,0.8864541832669324,0.9899897265646745,0.9741035856573705,0.7206175298804781
13,13,AKAM,99.7,-0.0430669428797682,0.9661354581673307,-0.04178572792708744,0.8187250996015937,0.0926382321158483,0.749003984063745,-0.025721893948484932,0.33864541832669326,0.7181274900398407
410,410,SHW,726.7,-0.3102657622857962,0.5597609561752988,-0.06596703905202816,0.7828685258964144,0.14951710981280553,0.8266932270916335,0.2274173951653194,0.7011952191235059,0.7176294820717132
212,212,GILD,65.2,0.18537310699918377,0.9960159362549801,0.15268661726766558,0.9760956175298804,-0.01373131595440765,0.5776892430278885,-0.03925369034952192,0.3187250996015936,0.7171314741035857
229,229,HOLX,82.3,-0.4379506563486949,0.2749003984063745,-0.02447819538618525,0.850597609561753,0.23965846082106906,0.8884462151394422,0.43624290978443775,0.8545816733067728,0.7171314741035857
23,23,GOOG,2117.2,-0.2775417243421378,0.6175298804780877,-0.10672200831652486,0.7131474103585657,0.04614163661779646,0.6992031872509961,0.38401334439201446,0.8266932270916335,0.7141434262948207
22,22,GOOGL,2105.8,-0.2806874478864154,0.6095617529880478,-0.1055577201653601,0.7151394422310757,0.04493110344726584,0.697211155378486,0.376943863862298,0.8207171314741036,0.7106573705179283
56,56,AZO,1211.2,-0.2531315953398307,0.6733067729083665,-0.0248864344219962,0.848605577689243,0.11769762395235726,0.7828685258964144,0.11381772042502461,0.5378486055776892,0.7106573705179283
341,341,NLOK,20.7,-0.2010582068831888,0.796812749003984,0.006733977079523682,0.8824701195219123,0.12842703469778022,0.802788844621514,-0.015873103247832008,0.3585657370517928,0.7101593625498008
395,395,RMD,199.8,-0.1377840909090909,0.8645418326693227,-0.07409087094393643,0.7629482071713147,0.0023863532326438212,0.6115537848605578,0.14306814020330255,0.5936254980079682,0.7081673306772909
465,465,VRSK,192.0,-0.2023732150824469,0.7928286852589642,-0.0914458087784294,0.7350597609561753,0.09280359689087872,0.750996015936255,0.1245646506850691,0.549800796812749,0.7071713147410359
375,375,PG,129.5,-0.07212833584090356,0.9541832669322708,-0.10088484822037655,0.7231075697211155,0.09424863725080455,0.754980079681275,0.004266083960466983,0.3944223107569721,0.7066733067729083
49,49,ANET,308.8,-0.22463640727839163,0.7470119521912351,-0.09939549046232099,0.7250996015936255,-0.04139651742936326,0.5358565737051793,0.36214304306029227,0.8127490039840637,0.7051792828685259
64,64,BDX,255.8,-0.07393673556680597,0.9462151394422311,0.020673894714599066,0.898406374501992,0.00587860094258208,0.6215139442231076,-0.021818093157114173,0.35258964143426297,0.7046812749003984
353,353,ORCL,62.0,-0.1484416882169695,0.8565737051792829,-0.04683838142204579,0.8087649402390439,0.009007386328924498,0.6314741035856574,0.10124307181616224,0.5219123505976095,0.7046812749003984
165,165,ENPH,180.8,-0.5915900734488311,0.08565737051792828,-0.029962582327873157,0.8406374501992032,0.24889340337292223,0.8924302788844622,2.2301668381245534,0.9960159362549801,0.7036852589641435
149,149,DPZ,377.1,-0.22285347530816693,0.749003984063745,0.0076374908230954506,0.8864541832669324,0.1228159130734814,0.7868525896414343,-0.004555719236648376,0.38047808764940244,0.7006972111553785
270,270,KMB,132.1,-0.0550045168892591,0.9601593625498007,-0.03924880004868388,0.8207171314741036,0.10726595059724148,0.7709163346613547,-0.08117038358838169,0.2450199203187251,0.6992031872509961
435,435,TSLA,787.3,-0.5983811511096132,0.07768924302788845,-0.10682560241559175,0.7111553784860558,1.239468028281547,0.99800796812749,3.343402738221458,1.0,0.6967131474103586
462,462,VAR,176.1,-0.2395395731367912,0.7151394422310757,-0.21389677288250258,0.5139442231075697,0.19073548474499827,0.8605577689243027,0.2156200261945863,0.6872509960159363,0.6942231075697212
480,480,WAT,280.8,-0.18648200727990422,0.8167330677290836,-0.17051623347309675,0.6095617529880478,-0.010674482858750396,0.5856573705179283,0.2962179348835694,0.7589641434262948,0.6927290836653386
115,115,CL,78.7,-0.0993879837245005,0.9243027888446216,-0.10777016642961,0.7051792828685259,0.05282056144057904,0.7091633466135459,0.027142006209896447,0.4243027888446215,0.6907370517928287
466,466,VZ,56.9,-0.06489930190843216,0.9581673306772909,-0.054742645839606065,0.7988047808764941,0.025477699059196758,0.6653386454183267,-0.028232043128603366,0.33266932270916333,0.6887450199203188
0,0,MMM,179.3,-0.13584758840686154,0.8725099601593626,-0.14234354448125697,0.6613545816733069,0.03134460959402151,0.6693227091633466,0.11339553484096639,0.5358565737051793,0.6847609561752988
35,35,ABC,105.2,-0.11975549264249098,0.896414342629482,-0.12949342337172928,0.6852589641434262,0.01077386230890947,0.6354581673306773,0.09675752704234303,0.5179282868525896,0.6837649402390438
467,467,VRTX,209.8,-0.13104859068184185,0.8844621513944223,0.13015093064914784,0.9621513944223108,0.09110561410118762,0.745019920318725,-0.15536516068046105,0.1394422310756972,0.6827689243027888
267,267,K,59.5,0.050098995085447594,0.9800796812749004,-0.030759809645032738,0.8386454183266931,0.059540182292229404,0.7151394422310757,-0.11816656826408789,0.1952191235059761,0.6822709163346613
336,336,NKE,145.0,-0.3363893326285091,0.5039840637450199,-0.15585678257869817,0.6434262948207171,0.0907051903099768,0.7430278884462151,0.3851556223868598,0.8306772908366534,0.6802788844621515
98,98,CHTR,616.4,-0.2924594604384136,0.5896414342629481,-0.07748223458274191,0.754980079681275,0.1359557556782552,0.8107569721115537,0.12623791962945607,0.555776892430279,0.6777888446215139
12,12,APD,262.6,-0.21076737611075802,0.7808764940239044,-0.11660140756059274,0.6992031872509961,0.12627251672163775,0.7988047808764941,0.03320286291692372,0.43027888446215135,0.6772908366533865
124,124,GLW,37.5,-0.24001416386666008,0.7091633466135459,-0.2951573033313943,0.348605577689243,0.17956867627986528,0.850597609561753,0.3453517193914715,0.796812749003984,0.6762948207171314
402,402,SPGI,338.4,-0.36363336903658255,0.4362549800796813,-0.010843441235331753,0.8665338645418327,0.18651328451553534,0.8545816733067728,0.11809098625557338,0.5478087649402391,0.6762948207171314
88,88,CAT,199.9,-0.26882342728489594,0.6374501992031872,-0.2244942078333432,0.4880478087649402,0.03468925914023021,0.6752988047808764,0.5329731606655966,0.8924302788844622,0.6733067729083665
403,403,CRM,247.0,-0.31609430556608836,0.5398406374501992,-0.1363260267229249,0.6752988047808764,0.07809270819120613,0.7310756972111554,0.2751344475605784,0.7430278884462151,0.6723107569721115
60,60,BLL,90.3,-0.15861621106929552,0.8466135458167331,-0.19007830089595587,0.5637450199203188,0.008485659775809342,0.6294820717131474,0.18120111174025397,0.6354581673306773,0.6688247011952191
292,292,LOW,177.1,-0.4862921956242586,0.20318725099601592,-0.12783440265614082,0.6872509960159363,0.3086039763148198,0.9422310756972112,0.40270201243741405,0.8366533864541833,0.6673306772908367
399,399,ROP,395.5,-0.25192057053668215,0.6812749003984063,-0.06906075064927635,0.7768924302788845,0.1254134070398403,0.796812749003984,0.012760068154147899,0.4083665338645418,0.6658366533864541
2,2,ABBV,106.0,-0.24620613128662938,0.6932270916334662,-0.045526910354415036,0.8147410358565738,0.0029714397678228697,0.6155378486055777,0.11440091685514799,0.5398406374501992,0.6658366533864541
4,4,ACN,257.6,-0.2933613921951185,0.5876494023904383,-0.15853197461861943,0.6414342629482072,0.11150073297831739,0.7768924302788845,0.18882655699931875,0.6434262948207171,0.6623505976095618
397,397,ROK,244.1,-0.3738249520854248,0.4103585657370518,-0.06965078769569763,0.7709163346613547,0.12410499259914162,0.7888446215139442,0.20904972324446258,0.6693227091633466,0.6598605577689243
404,404,SBAC,262.8,-0.10912951203215539,0.9143426294820718,-0.031492869795151035,0.8366533864541833,0.032143169047719536,0.6713147410358566,-0.10392638675140371,0.21314741035856574,0.6588645418326694
66,66,BBY,116.7,-0.4125965427962723,0.3247011952191235,-0.16033936489544046,0.6374501992031872,0.2767323219509871,0.9163346613545816,0.2835853324081458,0.754980079681275,0.6583665338645418
501,501,ZTS,167.9,-0.26283526683959607,0.649402390438247,-0.12204809404388514,0.6912350597609561,0.09202362364503179,0.7470119521912351,0.11459419434711571,0.5418326693227091,0.6573705179282868
230,230,HD,283.0,-0.36997003404164003,0.41832669322709165,-0.05076515394716921,0.802788844621514,0.16083715909792157,0.8406374501992032,0.13205412441009018,0.5637450199203188,0.656374501992032
