,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
29,8332,80,81,1.20215,1.20229,1.1664800000002415,0.00011645801272730516,2021-05-03 06:40:00,2021-05-03 06:45:00,0 days 00:05:00
30,-8332,81,84,1.20229,1.20227,0.1666400000010917,1.6634921691238702e-05,2021-05-03 06:45:00,2021-05-03 07:00:00,0 days 00:15:00
31,8332,84,87,1.20227,1.20218,-0.7498799999993624,-7.485839287346696e-05,2021-05-03 07:00:00,2021-05-03 07:15:00,0 days 00:15:00
32,-8332,87,88,1.20218,1.20206,0.9998400000009999,9.981866276276286e-05,2021-05-03 07:15:00,2021-05-03 07:20:00,0 days 00:05:00
33,8334,88,93,1.20206,1.20201,-0.41669999999902885,-4.159526146774173e-05,2021-05-03 07:20:00,2021-05-03 07:45:00,0 days 00:25:00
34,-8334,93,97,1.20201,1.20189,1.0000800000010002,9.983278009340069e-05,2021-05-03 07:45:00,2021-05-03 08:05:00,0 days 00:20:00
35,8336,97,98,1.20189,1.20208,1.5838400000011212,0.00015808435048136893,2021-05-03 08:05:00,2021-05-03 08:10:00,0 days 00:05:00
36,-8336,98,100,1.20208,1.20185,1.9172799999996037,0.00019133501929979868,2021-05-03 08:10:00,2021-05-03 08:20:00,0 days 00:10:00
37,8339,100,104,1.20185,1.20198,1.0840699999996954,0.00010816657652790163,2021-05-03 08:20:00,2021-05-03 08:40:00,0 days 00:20:00
38,-8339,104,107,1.20198,1.20194,0.3335600000003336,3.327842393385794e-05,2021-05-03 08:40:00,2021-05-03 08:55:00,0 days 00:15:00
39,8339,107,108,1.20194,1.20219,2.084750000000696,0.0002079970714012891,2021-05-03 08:55:00,2021-05-03 09:00:00,0 days 00:05:00
40,-8339,108,109,1.20219,1.20168,4.252890000000087,0.0004242257879369937,2021-05-03 09:00:00,2021-05-03 09:05:00,0 days 00:05:00
41,8347,109,111,1.20168,1.20174,0.5008199999995742,4.99300978629158e-05,2021-05-03 09:05:00,2021-05-03 09:15:00,0 days 00:10:00
42,-8347,111,115,1.20174,1.20188,-1.168580000000242,-0.00011649774493660559,2021-05-03 09:15:00,2021-05-03 09:35:00,0 days 00:20:00
43,8345,115,117,1.20188,1.2022,2.6703999999989647,0.00026624954238352316,2021-05-03 09:35:00,2021-05-03 09:45:00,0 days 00:10:00
44,-8345,117,119,1.2022,1.20194,2.1696999999993904,0.00021627017135250615,2021-05-03 09:45:00,2021-05-03 09:55:00,0 days 00:10:00
45,8348,119,120,1.20194,1.20378,15.360320000000533,0.0015308584455131502,2021-05-03 09:55:00,2021-05-03 10:00:00,0 days 00:05:00
46,-8348,120,125,1.20378,1.20366,1.0017600000010018,9.968598913434601e-05,2021-05-03 10:00:00,2021-05-03 10:25:00,0 days 00:25:00
47,8350,125,129,1.20366,1.20389,1.920499999999603,0.00019108386089095042,2021-05-03 10:25:00,2021-05-03 10:45:00,0 days 00:20:00
48,-8350,129,132,1.20389,1.20355,2.839000000000058,0.0002824178288713952,2021-05-03 10:45:00,2021-05-03 11:00:00,0 days 00:15:00
49,8355,132,138,1.20355,1.20349,-0.5012999999995738,-4.985251962941195e-05,2021-05-03 11:00:00,2021-05-03 11:30:00,0 days 00:30:00
50,-8355,138,149,1.20349,1.20505,-13.03380000000005,-0.0012962301307031243,2021-05-03 11:30:00,2021-05-03 12:25:00,0 days 00:55:00
51,8333,149,156,1.20505,1.20514,0.7499700000012126,7.468569768898092e-05,2021-05-03 12:25:00,2021-05-03 13:00:00,0 days 00:35:00
52,-8333,156,157,1.20514,1.20494,1.6666000000016667,0.00016595582256018204,2021-05-03 13:00:00,2021-05-03 13:05:00,0 days 00:05:00
53,8336,157,158,1.20494,1.20496,0.16672000000109222,1.6598336846751494e-05,2021-05-03 13:05:00,2021-05-03 13:10:00,0 days 00:05:00
54,-8336,158,164,1.20496,1.20531,-2.917600000000604,-0.0002904660735627562,2021-05-03 13:10:00,2021-05-03 13:40:00,0 days 00:30:00
55,8331,164,166,1.20531,1.20544,1.0830299999996957,0.00010785607022256727,2021-05-03 13:40:00,2021-05-03 13:50:00,0 days 00:10:00
56,-8331,166,170,1.20544,1.20547,-0.2499299999997875,-2.4887178125876375e-05,2021-05-03 13:50:00,2021-05-03 14:10:00,0 days 00:20:00
57,8330,170,184,1.20547,1.20471,-6.3308000000007825,-0.0006304594888301152,2021-05-03 14:10:00,2021-05-03 15:20:00,0 days 01:10:00
58,-8330,184,187,1.20471,1.20483,-0.9996000000009997,-9.96090345395384e-05,2021-05-03 15:20:00,2021-05-03 15:35:00,0 days 00:15:00
59,8329,187,193,1.20483,1.2047,-1.0827699999996958,-0.00010789903969854464,2021-05-03 15:35:00,2021-05-03 16:05:00,0 days 00:30:00
60,-8329,193,199,1.2047,1.2045,1.665800000001666,0.00016601643562730306,2021-05-03 16:05:00,2021-05-03 16:35:00,0 days 00:30:00
61,8332,199,200,1.2045,1.20499,4.082680000000845,0.00040680780406820993,2021-05-03 16:35:00,2021-05-03 16:40:00,0 days 00:05:00
62,-8332,200,215,1.20499,1.20717,-18.16376000000059,-0.001809143644345701,2021-05-03 16:40:00,2021-05-03 17:55:00,0 days 01:15:00
63,8301,215,216,1.20717,1.20732,1.2451499999989413,0.00012425756107248276,2021-05-03 17:55:00,2021-05-03 18:00:00,0 days 00:05:00
64,-8301,216,218,1.20732,1.20718,1.1621400000002406,0.00011595931484609245,2021-05-03 18:00:00,2021-05-03 18:10:00,0 days 00:10:00
65,8303,218,235,1.20718,1.20561,-13.03570999999875,-0.0013005516990008958,2021-05-03 18:10:00,2021-05-03 19:35:00,0 days 01:25:00
66,-8303,235,240,1.20561,1.20529,2.6569600000008133,0.0002654258010468258,2021-05-03 19:35:00,2021-05-03 20:00:00,0 days 00:25:00
67,8308,240,242,1.20529,1.20577,3.9878400000002987,0.0003982444059107415,2021-05-03 20:00:00,2021-05-03 20:10:00,0 days 00:10:00
68,-8308,242,251,1.20577,1.20618,-3.4062800000001783,-0.00034003168100049663,2021-05-03 20:10:00,2021-05-03 20:55:00,0 days 00:45:00
69,8302,251,254,1.20618,1.2062,0.16603999999924435,1.65812731101056e-05,2021-05-03 20:55:00,2021-05-03 21:10:00,0 days 00:15:00
70,-8302,254,259,1.2062,1.20651,-2.5736200000002696,-0.00025700547172946564,2021-05-03 21:10:00,2021-05-03 21:35:00,0 days 00:25:00
71,8298,259,261,1.20651,1.20654,0.24893999999978833,2.4865106795557423e-05,2021-05-03 21:35:00,2021-05-03 21:45:00,0 days 00:10:00
72,-8298,261,265,1.20654,1.20648,0.49787999999957666,4.97289770748921e-05,2021-05-03 21:45:00,2021-05-03 22:05:00,0 days 00:20:00
73,8299,265,271,1.20648,1.20637,-0.9128900000004523,-9.117432531002834e-05,2021-05-03 22:05:00,2021-05-03 22:35:00,0 days 00:30:00
74,-8299,271,277,1.20637,1.20628,0.7469099999993649,7.460397722081069e-05,2021-05-03 22:35:00,2021-05-03 23:05:00,0 days 00:30:00
75,8300,277,278,1.20628,1.20633,0.4149999999990328,4.1449746327471004e-05,2021-05-03 23:05:00,2021-05-03 23:10:00,0 days 00:05:00
76,-8300,278,279,1.20633,1.20625,0.6639999999988211,6.631684530755688e-05,2021-05-03 23:10:00,2021-05-03 23:15:00,0 days 00:05:00
77,8301,279,283,1.20625,1.20621,-0.33204000000033207,-3.3160621761729736e-05,2021-05-03 23:15:00,2021-05-03 23:35:00,0 days 00:20:00
78,-8301,283,287,1.20621,1.20625,-0.33204000000033207,-3.316172142509011e-05,2021-05-03 23:35:00,2021-05-03 23:55:00,0 days 00:20:00
79,8301,287,288,1.20625,1.2063,0.4150499999990327,4.145077720196788e-05,2021-05-03 23:55:00,2021-05-04 00:00:00,0 days 00:05:00
80,-8301,288,290,1.2063,1.2063,-0.0,-0.0,2021-05-04 00:00:00,2021-05-04 00:10:00,0 days 00:10:00
81,8301,290,291,1.2063,1.20632,0.16602000000108763,1.6579623642654084e-05,2021-05-04 00:10:00,2021-05-04 00:15:00,0 days 00:05:00
82,-8301,291,292,1.20632,1.20618,1.1621400000002406,0.00011605544134229984,2021-05-04 00:15:00,2021-05-04 00:20:00,0 days 00:05:00
83,8302,292,294,1.20618,1.20625,0.5811400000001203,5.803445588559164e-05,2021-05-04 00:20:00,2021-05-04 00:30:00,0 days 00:10:00
84,-8302,294,300,1.20625,1.20624,0.08302000000054388,8.29015544046019e-06,2021-05-04 00:30:00,2021-05-04 01:00:00,0 days 00:30:00
85,8303,300,304,1.20624,1.20626,0.1660600000010879,1.6580448335412612e-05,2021-05-04 01:00:00,2021-05-04 01:20:00,0 days 00:20:00
86,-8303,304,305,1.20626,1.20599,2.241810000001781,0.00022383234128642293,2021-05-04 01:20:00,2021-05-04 01:25:00,0 days 00:05:00
87,8306,305,307,1.20599,1.2061,0.9136600000004527,9.121136991185885e-05,2021-05-04 01:25:00,2021-05-04 01:35:00,0 days 00:10:00
88,-8306,307,308,1.2061,1.20596,1.1628400000002408,0.00011607661056300955,2021-05-04 01:35:00,2021-05-04 01:40:00,0 days 00:05:00
89,8308,308,313,1.20596,1.20595,-0.08307999999869953,-8.2921489932275e-06,2021-05-04 01:40:00,2021-05-04 02:05:00,0 days 00:25:00
90,-8308,313,314,1.20595,1.2059,0.4154000000008766,4.14610887682354e-05,2021-05-04 02:05:00,2021-05-04 02:10:00,0 days 00:05:00
91,8309,314,319,1.2059,1.20581,-0.7478099999993642,-7.46330541503415e-05,2021-05-04 02:10:00,2021-05-04 02:35:00,0 days 00:25:00
92,-8309,319,321,1.20581,1.20579,0.16618000000108868,1.6586361035408892e-05,2021-05-04 02:35:00,2021-05-04 02:45:00,0 days 00:10:00
93,8309,321,322,1.20579,1.20582,0.24926999999978805,2.4879954220846656e-05,2021-05-04 02:45:00,2021-05-04 02:50:00,0 days 00:05:00
94,-8309,322,323,1.20582,1.2058,0.1661799999992437,1.658622348266192e-05,2021-05-04 02:50:00,2021-05-04 02:55:00,0 days 00:05:00
95,8309,323,324,1.2058,1.2059,0.8308999999999085,8.293249295077132e-05,2021-05-04 02:55:00,2021-05-04 03:00:00,0 days 00:05:00
96,-8309,324,326,1.2059,1.20556,2.825060000000058,0.00028194709345719104,2021-05-04 03:00:00,2021-05-04 03:10:00,0 days 00:10:00
97,8314,326,333,1.20556,1.20566,0.8313999999999084,8.294900295302554e-05,2021-05-04 03:10:00,2021-05-04 03:45:00,0 days 00:35:00
98,-8314,333,336,1.20566,1.20559,0.5819800000001205,5.80594860906114e-05,2021-05-04 03:45:00,2021-05-04 04:00:00,0 days 00:15:00
99,8315,336,344,1.20559,1.20509,-4.157499999999542,-0.0004147346942160457,2021-05-04 04:00:00,2021-05-04 04:40:00,0 days 00:40:00
100,-8315,344,345,1.20509,1.205,0.7483499999993637,7.468321868064898e-05,2021-05-04 04:40:00,2021-05-04 04:45:00,0 days 00:05:00
101,8316,345,357,1.205,1.20446,-4.490639999999875,-0.00044813278008293267,2021-05-04 04:45:00,2021-05-04 05:45:00,0 days 01:00:00
102,-8316,357,358,1.20446,1.2044,0.49896000000142227,4.9814854789831386e-05,2021-05-04 05:45:00,2021-05-04 05:50:00,0 days 00:05:00
103,8317,358,360,1.2044,1.20447,0.5821900000001206,5.81202258385094e-05,2021-05-04 05:50:00,2021-05-04 06:00:00,0 days 00:10:00
104,-8317,360,363,1.20447,1.20428,1.580229999999272,0.0001577457304872132,2021-05-04 06:00:00,2021-05-04 06:15:00,0 days 00:15:00
105,8320,363,367,1.20428,1.20412,-1.331199999999484,-0.00013285946789776126,2021-05-04 06:15:00,2021-05-04 06:35:00,0 days 00:20:00
106,-8320,367,368,1.20412,1.2039,1.8304000000009069,0.00018270604258718848,2021-05-04 06:35:00,2021-05-04 06:40:00,0 days 00:05:00
107,8323,368,369,1.2039,1.20416,2.163979999999392,0.00021596478112795303,2021-05-04 06:40:00,2021-05-04 06:45:00,0 days 00:05:00
108,-8323,369,370,1.20416,1.20404,0.9987599999991508,9.965453095928112e-05,2021-05-04 06:45:00,2021-05-04 06:50:00,0 days 00:05:00
109,8325,370,376,1.20404,1.20387,-1.415250000000029,-0.00014119132254741817,2021-05-04 06:50:00,2021-05-04 07:20:00,0 days 00:30:00
110,-8325,376,378,1.20387,1.20395,-0.6660000000006661,-6.645235781288505e-05,2021-05-04 07:20:00,2021-05-04 07:30:00,0 days 00:10:00
111,8323,378,381,1.20395,1.20394,-0.08323000000054526,-8.305992773793847e-06,2021-05-04 07:30:00,2021-05-04 07:45:00,0 days 00:15:00
112,-8323,381,383,1.20394,1.20386,0.6658400000006659,6.644849411108211e-05,2021-05-04 07:45:00,2021-05-04 07:55:00,0 days 00:10:00
113,8325,383,384,1.20386,1.20406,1.6649999999998166,0.00016613227451700574,2021-05-04 07:55:00,2021-05-04 08:00:00,0 days 00:05:00
114,-8325,384,386,1.20406,1.20359,3.912749999999754,0.0003903459960467037,2021-05-04 08:00:00,2021-05-04 08:10:00,0 days 00:10:00
115,8331,386,392,1.20359,1.20369,0.8330999999999082,8.30847713921834e-05,2021-05-04 08:10:00,2021-05-04 08:40:00,0 days 00:30:00
116,-8331,392,394,1.20369,1.20371,-0.16662000000109156,-1.661557377730105e-05,2021-05-04 08:40:00,2021-05-04 08:50:00,0 days 00:10:00
117,8331,394,395,1.20371,1.20389,1.499579999998725,0.0001495376793412273,2021-05-04 08:50:00,2021-05-04 08:55:00,0 days 00:05:00
118,-8331,395,396,1.20389,1.20364,2.0827499999988457,0.00020766016828765999,2021-05-04 08:55:00,2021-05-04 09:00:00,0 days 00:05:00
119,8334,396,420,1.20364,1.20157,-17.251380000000136,-0.0017197833239174232,2021-05-04 09:00:00,2021-05-04 11:00:00,0 days 02:00:00
120,-8334,420,427,1.20157,1.20178,-1.7501400000003624,-0.00017477134082910517,2021-05-04 11:00:00,2021-05-04 11:35:00,0 days 00:35:00
121,8331,427,428,1.20178,1.20212,2.832540000000058,0.0002829136780442276,2021-05-04 11:35:00,2021-05-04 11:40:00,0 days 00:05:00
122,-8331,428,429,1.20212,1.20188,1.9994400000001498,0.0001996472897880519,2021-05-04 11:40:00,2021-05-04 11:45:00,0 days 00:05:00
123,8335,429,434,1.20188,1.2007,-9.835299999999657,-0.0009817951875394915,2021-05-04 11:45:00,2021-05-04 12:10:00,0 days 00:25:00
124,-8335,434,435,1.2007,1.20043,2.2504499999999372,0.00022486882651784335,2021-05-04 12:10:00,2021-05-04 12:15:00,0 days 00:05:00
125,8338,435,438,1.20043,1.20054,0.917179999998603,9.163383121024715e-05,2021-05-04 12:15:00,2021-05-04 12:30:00,0 days 00:15:00
126,-8338,438,444,1.20054,1.2008,-2.1678800000012424,-0.00021656921052204403,2021-05-04 12:30:00,2021-05-04 13:00:00,0 days 00:30:00
127,8335,444,448,1.2008,1.20069,-0.9168500000004542,-9.160559626919529e-05,2021-05-04 13:00:00,2021-05-04 13:20:00,0 days 00:20:00
128,-8335,448,449,1.20069,1.2007,-0.08335000000054604,-8.32854442034403e-06,2021-05-04 13:20:00,2021-05-04 13:25:00,0 days 00:05:00
129,8335,449,450,1.2007,1.20123,4.417549999999329,0.0004414091779794127,2021-05-04 13:25:00,2021-05-04 13:30:00,0 days 00:05:00
130,-8335,450,452,1.20123,1.2011,1.0835499999996956,0.00010822240536778605,2021-05-04 13:30:00,2021-05-04 13:40:00,0 days 00:10:00
131,8336,452,453,1.2011,1.2014,2.5007999999997246,0.00024977104321033394,2021-05-04 13:40:00,2021-05-04 13:45:00,0 days 00:05:00
132,-8336,453,455,1.2014,1.20106,2.834240000000058,0.00028300316297658057,2021-05-04 13:45:00,2021-05-04 13:55:00,0 days 00:10:00
133,8341,455,456,1.20106,1.20113,0.5838700000001209,5.8281851031516396e-05,2021-05-04 13:55:00,2021-05-04 14:00:00,0 days 00:05:00
134,-8341,456,460,1.20113,1.20117,-0.33364000000033367,-3.3301973974442234e-05,2021-05-04 14:00:00,2021-05-04 14:20:00,0 days 00:20:00
135,8341,460,463,1.20117,1.20091,-2.1686600000012426,-0.0002164556224348857,2021-05-04 14:20:00,2021-05-04 14:35:00,0 days 00:15:00
136,-8341,463,466,1.20091,1.20116,-2.0852500000006966,-0.00020817546693763234,2021-05-04 14:35:00,2021-05-04 14:50:00,0 days 00:15:00
137,8337,466,467,1.20116,1.20169,4.418609999999328,0.0004412401345366135,2021-05-04 14:50:00,2021-05-04 14:55:00,0 days 00:05:00
138,-8337,467,470,1.20169,1.20173,-0.3334800000003335,-3.328645490929816e-05,2021-05-04 14:55:00,2021-05-04 15:10:00,0 days 00:15:00
139,8337,470,471,1.20173,1.20205,2.667840000000817,0.0002662827756652053,2021-05-04 15:10:00,2021-05-04 15:15:00,0 days 00:05:00
140,-8337,471,472,1.20205,1.20186,1.5840300000011214,0.00015806330851475536,2021-05-04 15:15:00,2021-05-04 15:20:00,0 days 00:05:00
141,8339,472,473,1.20186,1.20222,3.0020400000011507,0.0002995357196347026,2021-05-04 15:20:00,2021-05-04 15:25:00,0 days 00:05:00
142,-8339,473,480,1.20222,1.20255,-2.7518699999995118,-0.0002744921894495267,2021-05-04 15:25:00,2021-05-04 16:00:00,0 days 00:35:00
143,8335,480,481,1.20255,1.20262,0.5834500000001208,5.82096378529684e-05,2021-05-04 16:00:00,2021-05-04 16:05:00,0 days 00:05:00
144,-8335,481,483,1.20262,1.20252,0.8334999999999082,8.315178526885347e-05,2021-05-04 16:05:00,2021-05-04 16:15:00,0 days 00:10:00
145,8336,483,487,1.20252,1.20209,-3.58447999999942,-0.00035758241027172843,2021-05-04 16:15:00,2021-05-04 16:35:00,0 days 00:20:00
146,-8336,487,492,1.20209,1.2024,-2.5841599999984197,-0.0002578841850442437,2021-05-04 16:35:00,2021-05-04 17:00:00,0 days 00:25:00
147,8332,492,494,1.2024,1.20243,0.24996000000163754,2.4950099800635783e-05,2021-05-04 17:00:00,2021-05-04 17:10:00,0 days 00:10:00
148,-8332,494,497,1.20243,1.20227,1.3331200000013332,0.00013306387897848992,2021-05-04 17:10:00,2021-05-04 17:25:00,0 days 00:15:00
149,8334,497,498,1.20227,1.20251,2.00016000000015,0.0001996223809959119,2021-05-04 17:25:00,2021-05-04 17:30:00,0 days 00:05:00
150,-8334,498,499,1.20251,1.20225,2.1668399999993913,0.00021621441817520903,2021-05-04 17:30:00,2021-05-04 17:35:00,0 days 00:05:00
151,8338,499,503,1.20225,1.20277,4.335759999998782,0.0004325223539196621,2021-05-04 17:35:00,2021-05-04 17:55:00,0 days 00:20:00
152,-8338,503,507,1.20277,1.20072,17.092899999999045,0.0017043990122799224,2021-05-04 17:55:00,2021-05-04 18:15:00,0 days 00:20:00
153,8366,507,512,1.20072,1.20196,10.373839999999229,0.0010327137051102664,2021-05-04 18:15:00,2021-05-04 18:40:00,0 days 00:25:00
154,-8366,512,514,1.20196,1.20174,1.8405199999990542,0.00018303437718381055,2021-05-04 18:40:00,2021-05-04 18:50:00,0 days 00:10:00
155,8369,514,517,1.20174,1.20177,0.2510699999997865,2.49638024862886e-05,2021-05-04 18:50:00,2021-05-04 19:05:00,0 days 00:15:00
156,-8369,517,520,1.20177,1.20181,-0.3347600000003348,-3.328423908066647e-05,2021-05-04 19:05:00,2021-05-04 19:20:00,0 days 00:15:00
157,8369,520,525,1.20181,1.20186,0.41844999999902477,4.160391409624431e-05,2021-05-04 19:20:00,2021-05-04 19:45:00,0 days 00:25:00
158,-8369,525,528,1.20186,1.20175,0.9205899999985978,9.152480322149881e-05,2021-05-04 19:45:00,2021-05-04 20:00:00,0 days 00:15:00
159,8370,528,529,1.20175,1.20202,2.259899999999937,0.00022467235281875553,2021-05-04 20:00:00,2021-05-04 20:05:00,0 days 00:05:00
160,-8370,529,532,1.20202,1.20199,0.251100000001645,2.495798738810784e-05,2021-05-04 20:05:00,2021-05-04 20:20:00,0 days 00:15:00
161,8370,532,538,1.20199,1.20182,-1.4228999999981706,-0.0001414321250591266,2021-05-04 20:20:00,2021-05-04 20:50:00,0 days 00:30:00
162,-8370,538,545,1.20182,1.20212,-2.5109999999997235,-0.00024962140753181927,2021-05-04 20:50:00,2021-05-04 21:25:00,0 days 00:35:00
163,8366,545,547,1.20212,1.20222,0.8365999999999079,8.318637074511415e-05,2021-05-04 21:25:00,2021-05-04 21:35:00,0 days 00:10:00
164,-8366,547,548,1.20222,1.20206,1.3385600000013387,0.00013308712215742702,2021-05-04 21:35:00,2021-05-04 21:40:00,0 days 00:05:00
165,8369,548,556,1.20206,1.20137,-5.774609999998806,-0.0005740146082556796,2021-05-04 21:40:00,2021-05-04 22:20:00,0 days 00:40:00
166,-8369,556,557,1.20137,1.20123,1.1716600000002426,0.00011653362411245816,2021-05-04 22:20:00,2021-05-04 22:25:00,0 days 00:05:00
167,8370,557,558,1.20123,1.20132,0.7532999999993595,7.492320371604855e-05,2021-05-04 22:25:00,2021-05-04 22:30:00,0 days 00:05:00
168,-8370,558,559,1.20132,1.20128,0.33480000000033483,3.329670695573217e-05,2021-05-04 22:30:00,2021-05-04 22:35:00,0 days 00:05:00
169,8371,559,560,1.20128,1.20129,0.0837100000005484,8.32445391596437e-06,2021-05-04 22:35:00,2021-05-04 22:40:00,0 days 00:05:00
170,-8371,560,561,1.20129,1.20121,0.669679999998811,6.659507695883082e-05,2021-05-04 22:40:00,2021-05-04 22:45:00,0 days 00:05:00
171,8372,561,563,1.20121,1.2014,1.5906799999992671,0.0001581738413765077,2021-05-04 22:45:00,2021-05-04 22:55:00,0 days 00:10:00
172,-8372,563,568,1.2014,1.20174,-2.8464800000000583,-0.00028300316297658057,2021-05-04 22:55:00,2021-05-04 23:20:00,0 days 00:25:00
173,8367,568,570,1.20174,1.20181,0.5856900000001213,5.824887246830279e-05,2021-05-04 23:20:00,2021-05-04 23:30:00,0 days 00:10:00
174,-8367,570,571,1.20181,1.20171,0.8366999999999079,8.320782819248862e-05,2021-05-04 23:30:00,2021-05-04 23:35:00,0 days 00:05:00
175,8369,571,578,1.20171,1.20123,-4.0171200000003005,-0.0003994308110941702,2021-05-04 23:35:00,2021-05-05 00:10:00,0 days 00:35:00
176,-8369,578,579,1.20123,1.20114,0.7532099999993596,7.492320371615957e-05,2021-05-05 00:10:00,2021-05-05 00:15:00,0 days 00:05:00
177,8370,579,581,1.20114,1.20114,0.0,0.0,2021-05-05 00:15:00,2021-05-05 00:25:00,0 days 00:10:00
178,-8370,581,582,1.20114,1.2012,-0.502199999999573,-4.9952545082110333e-05,2021-05-05 00:25:00,2021-05-05 00:30:00,0 days 00:05:00
179,8369,582,583,1.2012,1.20126,0.502139999999573,4.99500499500094e-05,2021-05-05 00:30:00,2021-05-05 00:35:00,0 days 00:05:00
180,-8369,583,585,1.20126,1.20114,1.004279999999146,9.989511013430707e-05,2021-05-05 00:35:00,2021-05-05 00:45:00,0 days 00:10:00
181,8371,585,589,1.20114,1.20128,1.171939999998384,0.00011655593852499813,2021-05-05 00:45:00,2021-05-05 01:05:00,0 days 00:20:00
182,-8371,589,597,1.20128,1.20117,0.9208099999985975,9.156899307394273e-05,2021-05-05 01:05:00,2021-05-05 01:45:00,0 days 00:40:00
183,8372,597,598,1.20117,1.20149,2.6790399999989614,0.0002664069199196373,2021-05-05 01:45:00,2021-05-05 01:50:00,0 days 00:05:00
